id,matchPeriod,minute,second,type.primary,type.secondary,team.name,player.name,location.x,location.y,pass.endLocation.x,pass.endLocation.y,pass.recipient.name,pass.accurate,shot.xg,shot.isGoal,shot.onTarget
100857,2H,76,57,touch,,Melbourne Victory,Kalifa,59.9,72.7,,,,,,,
100217,2H,76,58,pass,short_or_medium_pass,Sydney FC,Kucharski,56.2,69.6,47.1,51.1,Caceres,True,,,
100062,2H,77,7,pass,short_or_medium_pass,Sydney FC,Grant,27.8,24.0,58.8,27.6,Lolley,True,,,
100768,2H,77,14,touch,,Melbourne Victory,Brimmer,18.7,45.6,,,,,,,
100022,2H,77,22,shot,,Melbourne Victory,Chiba,80.0,49.3,,,,,0.09,False,False
100037,2H,77,22,pass,short_or_medium_pass,Sydney FC,Redmayne,11.3,52.8,43.4,44.0,Caceres,True,,,
100157,2H,77,29,pass,short_or_medium_pass,Sydney FC,Caceres,42.3,47.6,26.1,30.5,Rodwell,True,,,
100749,2H,77,33,touch,,Melbourne Victory,Roderick,5.9,62.7,,,,,,,
100224,2H,77,42,pass,short_or_medium_pass,Sydney FC,Kucharski,60.0,71.7,45.6,18.3,Lolley,True,,,
100101,2H,77,47,pass,short_or_medium_pass,Sydney FC,Burgess,24.2,71.4,8.1,52.6,Redmayne,True,,,
100352,2H,77,56,pass,short_or_medium_pass,Melbourne Victory,Geria,20.9,53.8,10.9,56.0,Izzo,True,,,
100671,2H,77,56,touch,,Sydney FC,Kucharski,13.4,30.3,,,,,,,
100249,2H,78,31,pass,short_or_medium_pass,Sydney FC,Segecic,79.7,11.7,60.1,75.6,Kucharski,True,,,
100573,2H,78,46,touch,,Sydney FC,Segecic,52.2,7.5,,,,,,,
100287,2H,79,7,pass,progressive_pass,Sydney FC,Burgess,22.3,53.5,55.5,52.2,Girdwood-Reich,True,,,
100416,2H,79,7,pass,short_or_medium_pass,Melbourne Victory,Arslan,35.1,39.8,69.7,46.4,Chiba,True,,,
100819,2H,79,8,touch,,Melbourne Victory,Arslan,50.9,53.0,,,,,,,
100103,2H,79,19,pass,short_or_medium_pass,Sydney FC,Burgess,20.6,66.5,5.7,46.8,Redmayne,True,,,
100358,2H,79,19,pass,short_or_medium_pass,Melbourne Victory,Geria,21.0,38.8,33.4,15.4,Vidosic,True,,,
100733,2H,79,19,touch,,Sydney FC,Segecic,74.3,90.1,,,,,,,
100193,2H,79,27,pass,short_or_medium_pass,Sydney FC,Lolley,50.5,32.5,46.2,73.6,Kucharski,True,,,
100474,2H,79,27,pass,short_or_medium_pass,Melbourne Victory,Kalifa,59.9,75.3,45.5,37.2,Arslan,True,,,
100153,2H,79,30,pass,short_or_medium_pass,Sydney FC,Caceres,30.1,56.1,27.1,10.2,Grant,True,,,
100142,2H,79,40,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,19.6,87.4,46.1,41.5,Caceres,True,,,
100854,2H,80,38,touch,,Melbourne Victory,Arslan,24.9,57.6,,,,,,,
100516,2H,80,43,pass,progressive_pass,Melbourne Victory,Neyder,29.5,73.4,57.4,59.3,,False,,,
100893,2H,80,46,touch,,Melbourne Victory,Kalifa,64.8,1.0,,,,,,,
100874,2H,80,50,touch,,Melbourne Victory,Arslan,41.2,54.1,,,,,,,
100707,2H,80,56,touch,,Sydney FC,Grant,11.4,42.3,,,,,,,
100209,2H,80,57,pass,short_or_medium_pass,Sydney FC,Kucharski,46.5,77.4,22.6,59.2,Burgess,True,,,
100546,2H,80,57,touch,,Sydney FC,Caceres,13.1,56.1,,,,,,,
100625,2H,81,7,touch,,Sydney FC,Kucharski,55.5,45.7,,,,,,,
100470,2H,81,11,pass,short_or_medium_pass,Melbourne Victory,Bacus,62.0,53.1,78.3,45.1,Chiba,True,,,
100099,2H,81,16,pass,short_or_medium_pass,Sydney FC,Rodwell,25.7,30.4,76.4,49.4,Teague,True,,,
100011,2H,81,24,shot,,Sydney FC,Kucharski,88.2,49.0,,,,,0.26,False,True
100691,2H,81,37,touch,,Sydney FC,Redmayne,25.6,59.2,,,,,,,
100088,2H,81,44,pass,short_or_medium_pass,Sydney FC,Rodwell,33.6,43.6,27.3,63.1,Burgess,True,,,
100434,2H,81,46,pass,short_or_medium_pass,Melbourne Victory,Brimmer,30.5,59.1,59.5,22.5,Rojas,True,,,
100361,2H,81,49,pass,short_or_medium_pass,Melbourne Victory,Geria,9.0,37.6,14.8,15.6,Vidosic,True,,,
100196,2H,82,3,pass,short_or_medium_pass,Sydney FC,Lolley,54.5,38.9,70.1,21.6,Segecic,True,,,
100245,2H,82,6,pass,short_or_medium_pass,Sydney FC,Segecic,79.0,19.1,48.1,34.5,Lolley,True,,,
100441,2H,82,7,pass,short_or_medium_pass,Melbourne Victory,Brimmer,39.0,60.1,79.4,50.3,Chiba,True,,,
100286,2H,82,8,pass,progressive_pass,Sydney FC,Girdwood-Reich,29.3,82.0,59.0,77.6,Girdwood-Reich,True,,,
100559,2H,82,16,touch,,Sydney FC,Girdwood-Reich,95.2,69.7,,,,,,,
100381,2H,82,20,pass,short_or_medium_pass,Melbourne Victory,Neyder,27.3,80.8,1.0,42.0,Izzo,True,,,
100121,2H,82,29,pass,short_or_medium_pass,Sydney FC,Burgess,14.5,69.0,84.4,48.0,Teague,True,,,
100280,2H,82,29,pass,short_or_medium_pass,Sydney FC,Brattan,84.2,74.2,78.9,45.3,Teague,True,,,
100337,2H,82,39,pass,short_or_medium_pass,Melbourne Victory,Izzo,14.5,52.5,40.0,66.3,Brimmer,True,,,
100165,2H,82,51,pass,short_or_medium_pass,Sydney FC,Caceres,56.2,46.7,35.9,91.9,Girdwood-Reich,True,,,
100627,2H,82,53,touch,,Sydney FC,Grant,52.8,42.3,,,,,,,
100311,2H,82,54,pass,progressive_pass,Sydney FC,Caceres,47.7,46.0,64.0,60.2,Segecic,True,,,
100252,2H,82,58,pass,short_or_medium_pass,Sydney FC,Segecic,63.9,17.1,83.1,50.1,Teague,True,,,
100776,2H,83,2,touch,,Melbourne Victory,Neyder,1.0,22.7,,,,,,,
100732,2H,83,19,touch,,Sydney FC,Lolley,63.2,68.2,,,,,,,
100244,2H,83,26,pass,short_or_medium_pass,Sydney FC,Segecic,74.2,14.5,52.3,26.7,Lolley,True,,,
100660,2H,83,41,touch,,Sydney FC,Segecic,79.8,50.3,,,,,,,
100722,2H,83,41,touch,,Sydney FC,Grant,63.8,41.7,,,,,,,
100612,2H,83,48,touch,,Sydney FC,Grant,73.4,55.3,,,,,,,
100313,2H,83,53,pass,progressive_pass,Sydney FC,Burgess,10.0,43.5,34.5,36.7,Segecic,True,,,
100041,2H,84,28,pass,short_or_medium_pass,Sydney FC,Redmayne,7.8,49.9,54.8,21.6,Lolley,True,,,
100271,2H,84,29,pass,short_or_medium_pass,Sydney FC,Brattan,65.0,77.7,57.6,25.9,Lolley,True,,,
100753,2H,84,48,touch,,Melbourne Victory,Arslan,58.3,68.5,,,,,,,
100826,2H,84,53,touch,,Melbourne Victory,Izzo,62.9,39.5,,,,,,,
100688,2H,85,3,touch,,Sydney FC,Brattan,29.7,47.9,,,,,,,
100712,2H,85,3,touch,,Sydney FC,Girdwood-Reich,79.9,27.4,,,,,,,
100725,2H,85,5,touch,,Sydney FC,Brattan,23.7,29.1,,,,,,,
100308,2H,85,7,pass,progressive_pass,Sydney FC,Grant,31.4,36.3,52.1,55.9,,False,,,
100023,2H,85,8,shot,,Melbourne Victory,Rojas,90.1,48.4,,,,,0.29,False,False
100129,2H,85,11,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,30.0,86.0,25.5,44.5,Rodwell,True,,,
100376,2H,85,19,pass,short_or_medium_pass,Melbourne Victory,Roderick,18.7,62.5,33.8,79.1,Brimmer,True,,,
100908,2H,85,37,touch,,Melbourne Victory,Kalifa,10.6,22.7,,,,,,,
100233,2H,85,38,pass,short_or_medium_pass,Sydney FC,Kucharski,54.0,71.4,74.3,79.9,Brattan,True,,,
100875,2H,85,51,touch,,Melbourne Victory,Chiba,64.2,71.5,,,,,,,
100038,2H,85,52,pass,short_or_medium_pass,Sydney FC,Redmayne,1.0,53.4,51.8,40.4,Caceres,True,,,
100012,2H,85,55,shot,,Sydney FC,Lolley,93.5,68.3,,,,,0.2,False,True
100814,2H,86,6,touch,,Melbourne Victory,Kalifa,83.3,66.8,,,,,,,
100898,2H,86,10,touch,,Melbourne Victory,Izzo,2.3,40.5,,,,,,,
100530,2H,86,12,touch,,Sydney FC,Redmayne,59.5,4.5,,,,,,,
100569,2H,86,14,touch,,Sydney FC,Rodwell,1.0,45.9,,,,,,,
100563,2H,86,15,touch,,Sydney FC,Burgess,35.8,9.1,,,,,,,
100013,2H,86,32,shot,,Sydney FC,Kucharski,90.6,42.8,,,,,0.28,False,True
100502,2H,86,34,pass,progressive_pass,Melbourne Victory,Vidosic,21.2,5.0,45.3,7.4,,False,,,
100514,2H,86,40,pass,progressive_pass,Melbourne Victory,Roderick,26.8,47.8,44.4,49.0,Roderick,True,,,
100847,2H,86,42,touch,,Melbourne Victory,Roderick,60.2,35.6,,,,,,,
100575,2H,86,54,touch,,Sydney FC,Caceres,1.0,68.1,,,,,,,
100495,2H,86,58,pass,progressive_pass,Melbourne Victory,Bacus,70.0,26.5,96.0,46.9,Kalifa,True,,,
100401,2H,87,0,pass,short_or_medium_pass,Melbourne Victory,Arslan,32.2,46.6,31.3,31.7,Geria,True,,,
100014,2H,87,4,shot,,Sydney FC,Lolley,87.3,29.8,,,,,0.12,False,True
100087,2H,87,8,pass,short_or_medium_pass,Sydney FC,Rodwell,5.3,37.1,16.7,65.7,Burgess,True,,,
100805,2H,87,8,touch,,Melbourne Victory,Geria,88.9,56.5,,,,,,,
100463,2H,87,9,pass,short_or_medium_pass,Melbourne Victory,Bacus,56.1,47.4,43.0,60.8,Brimmer,True,,,
100816,2H,87,10,touch,,Melbourne Victory,Vidosic,64.1,64.9,,,,,,,
100658,2H,87,18,touch,,Sydney FC,Segecic,76.0,80.1,,,,,,,
100797,2H,87,28,touch,,Melbourne Victory,Roderick,28.1,2.8,,,,,,,
100680,2H,87,29,touch,,Sydney FC,Lolley,99.0,35.2,,,,,,,
100414,2H,87,34,pass,short_or_medium_pass,Melbourne Victory,Arslan,39.3,32.1,60.7,75.6,Kalifa,True,,,
100118,2H,87,41,pass,short_or_medium_pass,Sydney FC,Burgess,28.0,59.5,31.5,49.4,Caceres,True,,,
100553,2H,87,43,touch,,Sydney FC,Grant,82.6,58.4,,,,,,,
100784,2H,87,52,touch,,Melbourne Victory,Chiba,48.7,42.5,,,,,,,
100535,2H,87,57,touch,,Sydney FC,Brattan,82.1,42.5,,,,,,,
100835,2H,87,57,touch,,Melbourne Victory,Arslan,1.0,54.1,,,,,,,
100622,2H,88,4,touch,,Sydney FC,Lolley,10.8,25.1,,,,,,,
100687,2H,88,8,touch,,Sydney FC,Segecic,23.9,11.8,,,,,,,
100412,2H,88,11,pass,short_or_medium_pass,Melbourne Victory,Arslan,38.0,31.4,65.4,23.8,Rojas,True,,,
100387,2H,88,12,pass,short_or_medium_pass,Melbourne Victory,Neyder,24.2,94.3,14.4,53.7,Roderick,True,,,
100590,2H,88,12,touch,,Sydney FC,Teague,28.5,97.8,,,,,,,
100718,2H,88,14,touch,,Sydney FC,Kucharski,35.1,67.9,,,,,,,
100867,2H,88,21,touch,,Melbourne Victory,Vidosic,27.3,81.4,,,,,,,
100306,2H,88,26,pass,progressive_pass,Sydney FC,Burgess,26.6,53.3,46.1,58.8,Burgess,True,,,
100736,2H,88,49,touch,,Melbourne Victory,Roderick,18.8,22.9,,,,,,,
100405,2H,88,59,pass,short_or_medium_pass,Melbourne Victory,Arslan,30.9,49.3,46.1,66.7,Brimmer,True,,,
100448,2H,89,6,pass,short_or_medium_pass,Melbourne Victory,Rojas,54.1,23.0,27.9,22.1,Vidosic,True,,,
100419,2H,89,12,pass,short_or_medium_pass,Melbourne Victory,Brimmer,45.6,64.0,13.8,40.9,Geria,True,,,
100771,2H,89,22,touch,,Melbourne Victory,Roderick,53.4,80.7,,,,,,,
100543,2H,89,32,touch,,Sydney FC,Kucharski,63.1,38.4,,,,,,,
100055,2H,89,34,pass,short_or_medium_pass,Sydney FC,Grant,25.0,13.5,22.8,59.2,Burgess,True,,,
100132,2H,89,38,pass,short_or_medium_pass,Sydney FC,Girdwood-Reich,24.8,86.0,30.0,59.8,Burgess,True,,,
100427,2H,89,38,pass,short_or_medium_pass,Melbourne Victory,Brimmer,45.6,60.2,27.1,90.8,Neyder,True,,,
100241,2H,89,42,pass,short_or_medium_pass,Sydney FC,Segecic,70.4,13.9,42.3,51.5,Caceres,True,,,
100510,2H,89,42,pass,progressive_pass,Melbourne Victory,Geria,12.4,40.0,35.8,52.0,Geria,True,,,
100435,2H,89,44,pass,short_or_medium_pass,Melbourne Victory,Brimmer,43.4,68.6,60.7,54.8,Bacus,True,,,
100351,2H,90,6,pass,short_or_medium_pass,Melbourne Victory,Geria,19.2,44.8,7.6,55.2,Izzo,True,,,
100599,2H,90,24,touch,,Sydney FC,Lolley,60.8,67.8,,,,,,,
100452,2H,90,25,pass,short_or_medium_pass,Melbourne Victory,Rojas,58.7,26.5,35.6,63.0,Brimmer,True,,,
100698,2H,90,30,touch,,Sydney FC,Lolley,83.7,81.4,,,,,,,
100803,2H,90,33,touch,,Melbourne Victory,Izzo,52.0,43.3,,,,,,,
100357,2H,90,49,pass,short_or_medium_pass,Melbourne Victory,Geria,15.4,41.0,26.1,15.1,Vidosic,True,,,
100602,2H,90,49,touch,,Sydney FC,Caceres,13.9,41.3,,,,,,,
100400,2H,90,56,pass,short_or_medium_pass,Melbourne Victory,Arslan,40.8,34.3,28.9,13.0,Vidosic,True,,,
100469,2H,90,59,pass,short_or_medium_pass,Melbourne Victory,Bacus,69.2,38.1,79.4,49.5,Chiba,True,,,
